,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Horror,Romance,Mystery,War,Music,History,Rating
591,1e-08,0.0031052164530961626,1e-08,0.8198198298198198,0.0034221739726226883,0.46575561146194183,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.1
615,0.07894737842105262,0.03196698955180037,0.00017766753319851383,0.7567567667567568,0.04834717761322266,0.3289369240314635,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
569,0.02631579947368421,0.019540139917399797,0.0025743403004281845,1.135135145135135,0.024464841804281347,0.3283012971444462,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,7.3
369,0.0763157994736842,0.029481149846891815,0.11090825287642882,1.162162172162162,0.11628077306975389,0.23549977163991737,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.7
597,0.013157904736842104,0.04348477636851727,0.019519218563173808,0.9279279379279279,0.05657493354740061,0.06825044699348481,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
1,0.7894736942105264,0.15912800967115082,0.34469586163782934,1.5225225325225225,0.32765400737876804,0.3082790502034006,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
497,1e-08,0.022981657554976755,1e-08,0.90990991990991,0.020824241833406146,0.20546640122834894,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,6.3
403,0.07894737842105262,0.05005961277272374,0.054204138919925746,0.8468468568468469,0.14489588884083296,0.1928333168488797,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.7
428,0.07894737842105262,0.025773971933344037,0.07857937206645187,1.162162172162162,0.08839377729284986,0.30724615651199744,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.0
49,0.46315791263157896,0.09767297174411481,0.06599356345514051,1.117117127117117,0.20154362438765108,0.08437947925154933,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
27,0.5263157994736842,0.08984832441812794,0.3678278263459656,0.9729729829729731,0.3382117472943061,0.22731607546956936,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
111,0.3684210626315789,0.050559979002796296,0.06576323991092033,1.081081091081081,0.072812009417504,0.046003505947878595,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
75,0.6578947468421054,0.12453766306823494,0.3662540828222541,1.5225225325225225,0.6041211691670307,0.1479421679532814,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.9
101,0.38157895736842107,0.08898412620304828,0.24918296542486468,1.1981982081981981,0.2892092716863259,0.17614811106467504,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.4
619,0.01578948368421053,0.03297305478201503,0.003989331836152534,0.864864874864865,0.047910305616717636,0.06825044699348481,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,6.2
217,0.19473685210526315,1.001775117651706,0.4149015334780808,0.8198198298198198,0.3328236593374108,0.07381218225488638,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
544,0.035000010000000005,0.034074546963618065,0.0019298229037151748,0.9729729829729731,0.08023883335808941,0.11036072825838232,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
353,0.10526316789473683,0.030817560789984044,0.004894006723137587,1.036036046036036,0.02854231377166157,0.08342603892102335,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
356,0.10000001,0.025551686608265057,0.07363755587791937,0.864864874864865,0.07077327343381389,0.2449547215843,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.5
531,0.039473694210526315,0.05639953270369251,0.02799706970636497,0.900900910900901,0.2712247078302024,0.18592087445256633,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
20,0.5263157994736842,0.04309728271910159,0.11143237385872287,1.2612612712612612,0.1017911851856706,0.2217543402081678,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
148,0.2894736942105263,0.04255581949248358,0.10734299983708902,1.1441441541441442,0.19600991243192079,0.1817098463260766,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
223,0.19736843105263158,0.023133528805573733,0.015167046774302332,0.990991000990991,0.02978011776175914,0.3322739651883045,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,5.6
379,0.09210527315789473,0.059411566133106164,0.03276709931039781,0.8288288388288289,0.10397554516819571,0.2594946866248212,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
291,0.11842106263157894,0.05173781755083813,0.06613292352166777,1.162162172162162,0.11868356905053153,0.3418083684935643,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
14,0.5921052731578947,0.11372383050384259,0.23775245571418122,1.2882882982882882,0.463011514295908,0.13221040249960272,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
324,0.10526316789473683,0.05682201715058451,0.09009145632807232,1.2432432532432431,0.20438329236493374,0.11767043745908151,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
160,0.2631579047368421,0.10870103270013197,0.14060460215499493,1.6216216316216217,0.4784476581724188,0.11663754376767836,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.2
151,0.27631579947368423,0.07148449877615395,0.09578519979495384,0.8738738838738739,0.09079657327362749,0.2340696111441284,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,7.1
227,0.19736843105263158,0.026905199942904103,0.021312548409129658,1.108108118108108,0.028032629775739042,0.16113142585889081,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,5.9
589,0.01710527315789474,0.046552685466647245,0.006346457838426608,0.900900910900901,0.063710509490316,0.18139203288256792,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
480,0.05263158894736842,0.03351808996919025,0.014919942532139345,1.108108118108108,0.09181594126547254,0.2449547215843,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,7.0
532,0.039473694210526315,0.039769654789963506,0.02304134588312758,0.900900910900901,0.0871559733027523,0.3101064775035754,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
543,0.039473694210526315,0.03696265670186168,0.006966474928332153,0.990991000990991,0.08781128129750983,0.15429843682345462,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
374,0.09210527315789473,0.08326369315346974,0.05050128552045633,1.126126136126126,0.08599098131207222,0.07142858142857142,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
426,0.07368422052631578,0.032489803528872416,0.005873228454690068,0.9729729829729731,0.04659968962720257,0.05537900253138408,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,5.8
292,0.13157895736842104,0.0434661534338633,0.051238527177313566,1.063063073063063,0.17787972457696227,0.18655650133958365,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.4
231,0.18157895736842106,0.13026819073920884,0.19495007861253424,0.8558558658558559,0.47167614222659093,0.2172254986381694,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.7
184,0.23684211526315788,0.052858667195819574,0.17383136902949706,0.864864874864865,0.15771080073831367,0.195852544562212,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
52,0.4868421152631579,0.2143209922885125,0.36031960248132433,1.3693693793693693,0.8738896270088831,0.2745908251914826,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,9.0
126,0.32894737842105265,0.008301463718841587,0.22458591960109825,1.1711711811711711,0.17751566457987475,0.19450183742730018,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
219,0.18421053631578946,0.024930069364748803,0.03989686578153727,1.0090090190090089,0.03232853774137178,0.287303362931829,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,5.7
575,0.02105264157894737,0.04327211085265193,0.009343413230357598,0.8468468568468469,0.07310325741517401,0.11385667613697759,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.2
283,0.1368421152631579,0.03521688557822971,0.21874078255975335,0.9729729829729731,0.10091744119266055,0.2756237188828857,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.4
458,0.0631579047368421,0.03483321216465661,0.05585477400910181,0.918918928918919,0.06079802951361585,0.32019705433497536,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
349,0.10526316789473683,0.025587866152384224,0.021691221372045422,1.108108118108108,0.04674531362603757,0.33688226011918004,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,6.4
410,0.07894737842105262,0.03568755144824315,0.022877655884953652,1.00000001,0.09196156526430756,0.19553473111870331,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
68,0.4342105363157895,0.2330979983468688,0.23390015675603432,0.918918928918919,0.44670162642638706,0.09256317542189735,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
526,0.039473694210526315,0.0241359019420286,0.02715260898805182,0.8288288388288289,0.025848269793213922,0.22604482169553472,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
240,0.17105264157894737,0.03586737140239281,0.06434067690305006,0.7477477577477478,0.12691132498470947,0.16343557332432862,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
257,0.15789474684210525,0.04441595284848464,0.04933764146511024,0.954954964954955,0.0964759092281928,0.18329891354361988,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
192,0.15789474684210525,0.044489562466155715,0.017096550850620777,1.0090090190090089,0.1547983207616135,0.21571588478150325,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
127,0.32894737842105265,0.09324582410614772,0.1200212403806371,1.162162172162162,0.28294743973642056,0.1773399114778325,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,7.5
40,0.27631579947368423,0.07001600995774972,0.12591278438762274,1.2882882982882882,0.2744284358045726,0.13483236340854918,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.3
373,0.09210527315789473,0.051657227622033314,0.02504451264660004,1.108108118108108,0.100116509199068,0.2834101482488479,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
269,0.15263158894736842,0.05188796231569493,0.05673055829039902,0.9279279379279279,0.07244794942041648,0.06991896757190529,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
167,0.25000001,0.11577072064834897,0.19495021060844828,0.945945955945946,0.1728556966171545,0.08151915825997139,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.0
554,0.031578957368421055,0.05614262727787664,0.0358684649050811,0.7927928027927929,0.11387797708897626,0.169394575390116,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
39,0.50000001,0.08957477882756383,0.16763670250353133,1.1891891991891892,0.32168342342653267,0.135229630212935,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
617,0.005263167894736842,0.11541574648481333,0.005263374332797328,0.900900910900901,0.13339159293286734,0.08437947925154933,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
527,0.039473694210526315,0.054294666275612975,0.052546496928083976,0.900900910900901,0.10200962118392311,0.14381059318766884,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
102,0.3684210626315789,0.11624252949997568,0.09613888535744453,1.3513513613513513,0.13987186088102518,0.08938504098681074,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
216,0.19736843105263158,0.04338182793452061,0.08138697501546255,0.990991000990991,0.06407456948740352,0.17829335180835848,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
206,0.23684211526315788,0.060194781984252516,0.0527040093022696,0.954954964954955,0.09582060123343526,0.06380105878436357,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
221,0.3157894836842105,0.0945540346380247,0.16570622746813862,1.0540540640540539,0.282292131741663,0.33569045970602257,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
397,0.07894737842105262,0.0722364250765897,0.07561774710260238,1.0090090190090089,0.24625019202999854,0.24400128125377402,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.0
594,0.013157904736842104,0.06802340285893095,0.019798781963603147,1.0540540640540539,0.21013544031891654,0.12529796010328936,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,8.0
278,0.1394736942105263,0.05268688815736372,0.03545162754746178,1.0990991090990991,0.09043251327653996,0.06753536674559034,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
61,0.46052632578947367,0.10777587203330036,0.3466867760957908,0.954954964954955,0.2105723123154216,0.05037344079612268,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
90,0.39473685210526316,0.09895936265402298,0.161166525353856,1.036036046036036,0.4750983061992136,0.194422384066423,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
29,0.5263157994736842,0.10204057106974328,0.26670335232919323,0.936936946936937,0.25688074394495414,0.1315747756125854,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
440,0.06578948368421052,0.053708013514681054,0.06125042765991096,0.7657657757657658,0.16389982068880152,0.28913079023200383,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
230,0.17894737842105263,0.12250128171864141,0.25053806381458854,1.117117127117117,0.1675404206596767,0.21841729905132687,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,4.9
92,0.39473685210526316,0.057557232350476176,0.08806680471879627,1.018018028018018,0.1689238486486093,0.16399174685046877,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
69,0.4342105363157895,0.0713260362171745,0.16902037944338535,0.9729729829729731,0.3327508473379933,0.14992850197521054,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
501,1e-08,0.006436848822320805,1e-08,0.990991000990991,0.005024037959807776,0.04139521101700302,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
625,0.013157904736842104,0.020417118016984242,0.002451061138288519,0.900900910900901,0.0254113977967089,0.0965358434657556,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
58,0.46842106263157895,0.09090821962023757,0.1329074333130811,1.018018028018018,0.35372070317023446,0.10448117955347211,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.9
562,0.028947378421052633,0.045007569970998154,0.02226576264139956,1.00000001,0.08832096529343235,0.06388051214524074,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.5
528,0.018421062631578947,0.05665398626804966,0.017262200342486166,0.981981991981982,0.08519004931847968,0.15326554313205148,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.7
555,0.031578957368421055,0.08507602264784324,0.11017600733665531,1.126126136126126,0.27370031581039755,0.10535516652312092,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.8
551,0.03421053631578948,0.049705563062785243,0.011980073938297087,0.918918928918919,0.2161060242711519,0.15326554313205148,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,8.0
261,0.15789474684210525,0.03418249065059127,0.036275234346093116,1.117117127117117,0.11511578107907383,0.058716043688225014,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
253,0.18421053631578946,0.03052126540322533,0.06163809894210877,1.018018028018018,0.042813465657492354,0.2404258800143016,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,5.5
622,0.003947378421052632,0.0670398883470323,0.03479569322155248,0.9279279379279279,0.12647445298820445,0.21190212345939932,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
561,0.028947378421052633,0.03565421505658544,0.028291197492908517,0.954954964954955,0.09960682520314547,0.0976481905180359,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
320,0.1131579047368421,0.043081707735416364,0.05691398669930721,1.0540540640540539,0.11467890908256881,0.13101860208644525,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2,0.6447368521052632,0.1228525569236628,0.31588438498966426,1.3333333433333332,0.3251783993985729,0.06340379197997775,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
252,0.16052632578947368,0.16365752109486187,0.13247310470342732,1.3063063163063062,0.42682395058540845,0.09439060272207214,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,8.1
483,0.06578948368421052,0.029502350496835777,0.04854085530363418,1.2882882982882882,0.07681666938546672,0.3283807505053234,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
48,0.5263157994736842,0.05179941613650101,0.2760628626479105,1.4234234334234233,0.35699724314402215,0.23875735943588114,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
202,0.21052632578947367,0.05364575820084397,0.06386973700279011,1.063063073063063,0.07412262540701907,0.2689496365692039,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.6
17,0.5921052731578947,0.05953479762820409,0.22382877274519142,0.954954964954955,0.30289792757681666,0.1627999464373113,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
51,0.46842106263157895,0.1593447379775154,0.19510101378814393,1.2972973072972973,0.3437454592500364,0.04711585300015891,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
